file,winner,F1,F2,F3,edit
KLH063a_5322,10,10,10,10,0
KLH063a_5323,5,5,5,5,0
KLH063a_5324,13,13,13,13,0
KLH063a_5325,2,2,2,2,0
KLH063a_5326,14,14,14,14,0
KLH063a_5327,14,14,14,14,0
KLH063a_5328,7,7,7,7,0
KLH063a_5329,2,2,2,2,0
KLH063a_5330,12,12,12,12,0
KLH063a_5331,20,20,20,20,0
KLH063a_5332,1,1,1,1,0
KLH063a_5333,3,3,3,3,0
KLH063a_5334,15,15,15,15,0
KLH063a_5335,13,13,13,13,0
KLH063a_5336,12,12,12,12,0
KLH063a_5337,11,11,11,11,0
KLH063a_5338,9,9,9,9,0
KLH063a_5339,16,16,16,16,0
KLH063a_5340,7,7,7,7,0
KLH063a_5341,16,16,16,16,0
KLH063a_5342,10,10,10,10,0
KLH063a_5343,6,6,6,6,0
KLH063a_5344,1,1,1,1,0
KLH063a_5345,11,11,11,11,0
KLH063a_5346,9,9,9,9,0
KLH063a_5347,11,11,11,11,0
KLH063a_5348,8,8,8,8,0
KLH063a_5349,12,12,12,12,0
KLH063a_5350,20,20,20,20,0
KLH063a_5351,10,10,10,10,0
KLH063a_5352,12,12,12,12,0
KLH063a_5353,14,14,14,14,0
KLH063a_5354,11,11,11,11,0
KLH063a_5355,4,4,4,4,0
KLH063a_5356,5,5,5,5,0
KLH063a_5357,1,1,1,1,0
KLH063a_5358,6,6,6,6,0
KLH063a_5359,13,13,13,13,0
KLH063a_5360,10,10,10,10,0
KLH063a_5361,15,15,15,15,0
KLH063a_5362,8,8,8,8,0
KLH063a_5363,20,20,20,20,0
KLH063a_5364,6,6,6,6,0
KLH063a_5365,6,6,6,6,0
KLH063a_5366,11,11,11,11,0
KLH063a_5367,9,9,9,9,0
KLH063a_5368,4,4,4,4,0
KLH063a_5369,12,12,12,12,0
KLH063a_5370,1,1,1,1,0
KLH063a_5371,11,11,11,11,0
KLH063a_5372,16,16,16,16,0
KLH063a_5373,10,10,10,10,0
KLH063a_5374,16,16,16,16,0
KLH063a_5375,7,7,7,7,0
KLH063a_5376,12,12,12,12,0
KLH063a_5377,5,5,5,5,0
KLH063a_5378,17,17,17,17,0
KLH063a_5379,10,10,10,10,0
KLH063a_5380,13,13,13,13,0
KLH063a_5381,13,13,13,13,0
KLH063a_5382,8,8,8,8,0
KLH063a_5383,6,6,6,6,0
KLH063a_5384,13,13,13,13,0
KLH063a_5385,8,8,8,8,0
KLH063a_5386,5,5,5,5,0
KLH063a_5387,7,7,7,7,0
KLH063a_5388,8,8,8,8,0
KLH063a_5389,14,14,14,14,0
KLH063a_5390,15,15,15,15,0
KLH063a_5391,9,9,9,9,0
KLH063a_5392,13,13,13,13,0
KLH063a_5393,12,12,12,12,0
KLH063a_5394,10,10,10,10,0
KLH063a_5395,10,10,10,10,0
KLH063a_5396,15,15,15,15,0
KLH063a_5397,4,4,4,4,0
KLH063a_5398,3,3,3,3,0
KLH063a_5399,12,12,12,12,0
KLH063a_5400,13,13,13,13,0
KLH063a_5401,8,8,8,8,0
KLH063a_5402,16,16,16,16,0
KLH063a_5403,9,9,9,9,0
KLH063a_5404,5,5,5,5,0
KLH063a_5405,6,6,6,6,0
KLH063a_5406,10,10,10,10,0
KLH063a_5407,15,15,15,15,0
KLH063a_5408,20,20,20,20,0
KLH063a_5409,13,13,13,13,0
KLH063a_5410,13,13,13,13,0
KLH063a_5411,9,9,9,9,0
KLH063a_5412,4,4,4,4,0
KLH063a_5413,11,11,11,11,0
KLH063a_5414,2,2,2,2,0
KLH063a_5415,12,12,12,12,0
KLH063a_5416,13,13,13,13,0
KLH063a_5417,9,9,9,9,0
KLH063a_5418,11,11,11,11,0
KLH063a_5419,9,9,9,9,0
KLH063a_5420,10,10,10,10,0
KLH063a_5421,7,7,7,7,0
KLH063a_5422,10,10,10,10,0
KLH063a_5423,4,4,4,4,0
KLH063a_5424,12,12,12,12,0
KLH063a_5425,6,6,6,6,0
KLH063a_5426,5,5,5,5,0
KLH063a_5427,16,16,16,16,0
KLH063a_5428,9,9,9,9,0
KLH063a_5429,20,20,20,20,0
KLH063a_5430,6,6,6,6,0
KLH063a_5431,1,1,1,1,0
KLH063a_5432,10,10,10,10,0
KLH063a_5433,14,14,14,14,0
KLH063a_5434,3,3,3,3,0
KLH063a_5435,3,3,3,3,0
KLH063a_5436,3,3,3,3,0
KLH063a_5437,9,9,9,9,0
KLH063a_5438,20,20,20,20,0
KLH063a_5439,20,20,20,20,0
KLH063a_5440,5,5,5,5,0
KLH063a_5441,3,3,3,3,0
KLH063a_5442,1,1,1,1,0
KLH063a_5443,16,16,16,16,0
KLH063a_5444,1,1,1,1,0
KLH063a_5445,20,20,20,20,0
KLH063a_5446,4,4,4,4,0
KLH063a_5447,16,16,16,16,0
KLH063a_5448,4,4,4,4,0
KLH063a_5449,10,10,10,10,0
KLH063a_5450,3,3,3,3,0
KLH063a_5451,1,1,1,1,0
KLH063a_5452,3,3,3,3,0
KLH063a_5453,10,10,10,10,0
KLH063a_5454,15,15,15,15,0
KLH063a_5455,16,16,16,16,0
KLH063a_5456,13,13,13,13,0
KLH063a_5457,10,10,10,10,0
KLH063a_5458,3,3,3,3,0
KLH063a_5459,1,1,1,1,0
KLH063a_5460,14,14,14,14,0
KLH063a_5461,11,11,11,11,0
KLH063a_5462,11,11,11,11,0
KLH063a_5463,16,16,16,16,0
KLH063a_5464,15,15,15,15,0
KLH063a_5465,20,20,20,20,0
KLH063a_5466,2,2,2,2,0
KLH063a_5467,7,7,7,7,0
KLH063a_5468,5,5,5,5,0
KLH063a_5469,5,5,5,5,0
KLH063a_5470,10,10,10,10,0
KLH063a_5471,7,7,7,7,0
KLH063a_5472,12,12,12,12,0
KLH063a_5473,8,8,8,8,0
KLH063a_5474,4,4,4,4,0
KLH063a_5475,16,16,16,16,0
KLH063a_5476,14,14,14,14,0
KLH063a_5477,10,10,10,10,0
KLH063a_5478,20,20,20,20,0
KLH063a_5479,1,1,1,1,0
KLH063a_5480,2,2,2,2,0
KLH063a_5481,19,19,19,19,0
KLH063a_5482,6,6,6,6,0
KLH063a_5483,19,19,19,19,0
KLH063a_5484,11,11,11,11,0
KLH063a_5485,1,1,1,1,0
KLH063a_5486,12,12,12,12,0
KLH063a_5487,9,9,9,9,0
KLH063a_5488,1,1,1,1,0
KLH063a_5489,1,1,1,1,0
KLH063a_5490,12,12,12,12,0
KLH063a_5491,7,7,7,7,0
KLH063a_5492,11,11,11,11,0
KLH063a_5493,9,9,9,9,0
KLH063a_5494,11,11,11,11,0
KLH063a_5495,18,18,18,18,0
KLH063a_5496,12,12,12,12,0
KLH063a_5497,6,6,6,6,0
KLH063a_5498,3,3,3,3,0
KLH063a_5499,6,6,6,6,0
KLH063a_5500,15,15,15,15,0
KLH063a_5501,13,13,13,13,0
KLH063a_5502,4,4,4,4,0
KLH063a_5503,8,8,8,8,0
KLH063a_5504,9,9,9,9,0
KLH063a_5505,13,13,13,13,0
KLH063a_5506,1,1,1,1,0
KLH063a_5507,13,13,13,13,0
KLH063a_5508,8,8,8,8,0
KLH063a_5509,14,14,14,14,0
KLH063a_5510,9,9,9,9,0
KLH063a_5511,14,14,14,14,0
KLH063a_5512,19,19,19,19,0
KLH063a_5513,10,10,10,10,0
KLH063a_5514,9,9,9,9,0
KLH063a_5515,18,18,18,18,0
KLH063a_5516,13,13,13,13,0
KLH063a_5517,5,5,5,5,0
KLH063a_5518,20,20,20,20,0
KLH063a_5519,14,14,14,14,0
KLH063a_5520,10,10,10,10,0
KLH063a_5521,10,10,10,10,0
KLH063a_5522,9,9,9,9,0
KLH063a_5523,1,1,1,1,0
KLH063a_5524,6,6,6,6,0
KLH063a_5525,1,1,1,1,0
KLH063a_5526,14,14,14,14,0
KLH063a_5527,2,2,2,2,0
KLH063a_5528,14,14,14,14,0
KLH063a_5529,9,9,9,9,0
KLH063a_5530,11,11,11,11,0
KLH063a_5531,19,19,19,19,0
KLH063a_5532,10,10,10,10,0
KLH063a_5533,12,12,12,12,0
KLH063a_5534,4,4,4,4,0
KLH063a_5535,1,1,1,1,0
KLH063a_5536,1,1,1,1,0
KLH063a_5537,11,11,11,11,0
KLH063a_5538,4,4,4,4,0
KLH063a_5539,11,11,11,11,0
KLH063a_5540,10,10,10,10,0
KLH063a_5541,10,10,10,10,0
KLH063a_5542,11,11,11,11,0
KLH063a_5543,20,20,20,20,0
KLH063a_5544,16,16,16,16,0
KLH063a_5545,7,7,7,7,0
KLH063a_5546,9,9,9,9,0
KLH063a_5547,16,16,16,16,0
KLH063a_5548,9,9,9,9,0
KLH063a_5549,5,5,5,5,0
KLH063a_5550,6,6,6,6,0
KLH063a_5551,8,8,8,8,0
KLH063a_5552,11,11,11,11,0
KLH063a_5553,20,20,20,20,0
KLH063a_5554,6,6,6,6,0
KLH063a_5555,12,12,12,12,0
KLH063a_5556,16,16,16,16,0
KLH063a_5557,2,2,2,2,0
KLH063a_5558,12,12,12,12,0
KLH063a_5559,2,2,2,2,0
KLH063a_5560,8,8,8,8,0
KLH063a_5561,4,4,4,4,0
KLH063a_5562,4,4,4,4,0
KLH063a_5563,5,5,5,5,0
KLH063a_5564,6,6,6,6,0
KLH063a_5565,7,7,7,7,0
KLH063a_5566,10,10,10,10,0
KLH063a_5567,1,1,1,1,0
KLH063a_5568,14,14,14,14,0
KLH063a_5569,10,10,10,10,0
KLH063a_5570,12,12,12,12,0
KLH063a_5571,6,6,6,6,0
KLH063a_5572,14,14,14,14,0
KLH063a_5573,1,1,1,1,0
KLH063a_5574,1,1,1,1,0
KLH063a_5575,13,13,13,13,0
KLH063a_5576,8,8,8,8,0
KLH063a_5577,12,12,12,12,0
KLH063a_5578,1,1,1,1,0
KLH063a_5579,1,1,1,1,0
KLH063a_5580,8,8,8,8,0
KLH063a_5581,4,4,4,4,0
KLH063a_5582,1,1,1,1,0
KLH063a_5583,8,8,8,8,0
KLH063a_5584,12,12,12,12,0
KLH063a_5585,6,6,6,6,0
KLH063a_5586,2,2,2,2,0
KLH063a_5587,10,10,10,10,0
KLH063a_5588,14,14,14,14,0
KLH063a_5589,2,2,2,2,0
KLH063a_5590,16,16,16,16,0
KLH063a_5591,1,1,1,1,0
KLH063a_5592,12,12,12,12,0
KLH063a_5593,12,12,12,12,0
KLH063a_5594,16,16,16,16,0
KLH063a_5595,9,9,9,9,0
KLH063a_5596,9,9,9,9,0
KLH063a_5597,4,4,4,4,0
KLH063a_5598,9,9,9,9,0
KLH063a_5599,8,8,8,8,0
KLH063a_5600,20,20,20,20,0
KLH063a_5601,2,2,2,2,0
KLH063a_5602,15,15,15,15,0
KLH063a_5603,9,9,9,9,0
KLH063b_0001,6,6,6,6,0
KLH063b_0002,15,15,15,15,0
KLH063b_0003,1,1,1,1,0
KLH063b_0004,17,17,17,17,0
KLH063b_0005,1,1,1,1,0
KLH063b_0006,1,1,1,1,0
KLH063b_0007,10,10,10,10,0
KLH063b_0008,1,1,1,1,0
KLH063b_0009,4,4,4,4,0
KLH063b_0010,8,8,8,8,0
KLH063b_0011,17,17,17,17,0
KLH063b_0012,10,10,10,10,0
KLH063b_0013,7,7,7,7,0
KLH063b_0014,14,14,14,14,0
KLH063b_0015,3,3,3,3,0
KLH063b_0016,17,17,17,17,0
KLH063b_0017,3,3,3,3,0
KLH063b_0018,5,5,5,5,0
KLH063b_0019,1,1,1,1,0
KLH063b_0020,15,15,15,15,0
KLH063b_0021,4,4,4,4,0
KLH063b_0022,13,13,13,13,0
KLH063b_0023,4,4,4,4,0
KLH063b_0024,7,7,7,7,0
KLH063b_0025,5,5,5,5,0
KLH063b_0026,7,7,7,7,0
KLH063b_0027,9,9,9,9,0
KLH063b_0028,14,14,14,14,0
KLH063b_0029,4,4,4,4,0
KLH063b_0030,12,12,12,12,0
KLH063b_0031,7,7,7,7,0
KLH063b_0032,18,18,18,18,0
KLH063b_0033,15,15,15,15,0
KLH063b_0034,20,20,20,20,0
KLH063b_0035,1,1,1,1,0
KLH063b_0036,7,7,7,7,0
KLH063b_0037,20,20,20,20,0
KLH063b_0038,8,8,8,8,0
KLH063b_0039,1,1,1,1,0
KLH063b_0040,17,17,17,17,0
KLH063b_0041,12,12,12,12,0
KLH063b_0042,8,8,8,8,0
KLH063b_0043,13,13,13,13,0
KLH063b_0044,15,15,15,15,0
KLH063b_0045,9,9,9,9,0
KLH063b_0046,19,19,19,19,0
KLH063b_0047,8,8,8,8,0
KLH063b_0048,12,12,12,12,0
KLH063b_0049,10,10,10,10,0
KLH063b_0050,10,10,10,10,0
KLH063b_0051,7,7,7,7,0
KLH063b_0052,1,1,1,1,0
KLH063b_0053,11,11,11,11,0
KLH063b_0054,7,7,7,7,0
KLH063b_0055,17,17,17,17,0
KLH063b_0056,15,15,15,15,0
KLH063b_0057,10,10,10,10,0
KLH063b_0058,15,15,15,15,0
KLH063b_0059,8,8,8,8,0
KLH063b_0060,1,1,1,1,0
KLH063b_0061,11,11,11,11,0
KLH063b_0062,18,18,18,18,0
KLH063b_0063,14,14,14,14,0
KLH063b_0064,17,17,17,17,0
KLH063b_0065,19,19,19,19,0
KLH063b_0066,6,6,6,6,0
KLH063b_0067,1,1,1,1,0
KLH063b_0068,12,12,12,12,0
KLH063b_0069,9,9,9,9,0
KLH063b_0070,20,20,20,20,0
KLH063b_0071,20,20,20,20,0
KLH063b_0072,10,10,10,10,0
KLH063b_0073,1,1,1,1,0
KLH063b_0074,20,20,20,20,0
KLH063b_0075,3,3,3,3,0
KLH063b_0076,11,11,11,11,0
KLH063b_0077,19,19,19,19,0
KLH063b_0078,2,2,2,2,0
KLH063b_0079,14,14,14,14,0
KLH063b_0080,13,13,13,13,0
KLH063b_0081,8,8,8,8,0
KLH063b_0082,8,8,8,8,0
KLH063b_0083,3,3,3,3,0
KLH063b_0084,10,10,10,10,0
KLH063b_0085,13,13,13,13,0
KLH063b_0086,15,15,15,15,0
KLH063b_0087,12,12,12,12,0
KLH063b_0088,5,5,5,5,0
KLH063b_0089,12,12,12,12,0
KLH063b_0090,6,6,6,6,0
KLH063b_0091,7,7,7,7,0
KLH063b_0092,15,15,15,15,0
KLH063b_0093,16,16,16,16,0
KLH063b_0094,11,11,11,11,0
KLH063b_0095,3,3,3,3,0
KLH063b_0096,5,5,5,5,0
KLH063b_0097,3,3,3,3,0
KLH063b_0098,2,2,2,2,0
KLH063b_0099,10,10,10,10,0
KLH063b_0100,10,10,10,10,0
KLH063b_0101,12,12,12,12,0
KLH063b_0102,10,10,10,10,0
KLH063b_0103,20,20,20,20,0
KLH063b_0104,3,3,3,3,0
KLH063b_0105,17,17,17,17,0
KLH063b_0106,1,1,1,1,0
KLH063b_0107,1,1,1,1,0
KLH063b_0108,3,3,3,3,0
KLH063b_0109,13,13,13,13,0
KLH063b_0110,4,4,4,4,0
KLH063b_0111,8,8,8,8,0
KLH063b_0112,10,10,10,10,0
KLH063b_0113,20,20,20,20,0
KLH063b_0114,8,8,8,8,0
KLH063b_0115,19,19,19,19,0
KLH063b_0116,15,15,15,15,0
KLH063b_0117,20,20,20,20,0
KLH063b_0118,7,7,7,7,0
KLH063b_0119,8,8,8,8,0
KLH063c_0001,7,7,7,7,0
KLH063c_0002,1,1,1,1,0
KLH063c_0003,8,8,8,8,0
KLH063c_0004,5,5,5,5,0
KLH063c_0005,10,10,10,10,0
KLH063c_0006,15,15,15,15,0
KLH063c_0007,18,18,18,18,0
KLH063c_0008,13,13,13,13,0
KLH063c_0009,11,11,11,11,0
KLH063c_0010,16,16,16,16,0
KLH063c_0011,11,11,11,11,0
KLH063c_0012,13,13,13,13,0
KLH063c_0013,8,8,8,8,0
KLH063c_0014,20,20,20,20,0
KLH063c_0015,17,17,17,17,0
KLH063c_0016,1,1,1,1,0
KLH063c_0017,17,17,17,17,0
KLH063c_0018,18,18,18,18,0
KLH063c_0019,12,12,12,12,0
KLH063c_0020,14,14,14,14,0
KLH063c_0021,10,10,10,10,0
KLH063c_0022,16,16,16,16,0
KLH063c_0023,2,2,2,2,0
KLH063c_0024,16,16,16,16,0
KLH063c_0025,3,3,3,3,0
KLH063c_0026,1,1,1,1,0
KLH063c_0027,20,20,20,20,0
KLH063c_0028,20,20,20,20,0
KLH063c_0029,15,15,15,15,0
KLH063c_0030,16,16,16,16,0
KLH063c_0031,7,7,7,7,0
KLH063c_0032,10,10,10,10,0
KLH063c_0033,1,1,1,1,0
KLH063c_0034,9,9,9,9,0
KLH063c_0035,18,18,18,18,0
KLH063c_0036,14,14,14,14,0
KLH063c_0037,10,10,10,10,0
KLH063c_0038,16,16,16,16,0
KLH063c_0039,4,4,4,4,0
KLH063c_0040,5,5,5,5,0
KLH063c_0041,7,7,7,7,0
KLH063c_0042,6,6,6,6,0
KLH063c_0043,13,13,13,13,0
KLH063c_0044,9,9,9,9,0
KLH063c_0045,20,20,20,20,0
KLH063c_0046,20,20,20,20,0
KLH063c_0047,15,15,15,15,0
KLH063c_0048,13,13,13,13,0
KLH063c_0049,1,1,1,1,0
KLH063c_0050,11,11,11,11,0
KLH063c_0051,13,13,13,13,0
KLH063c_0052,7,7,7,7,0
KLH063c_0053,1,1,1,1,0
KLH063c_0054,14,14,14,14,0
KLH063c_0055,3,3,3,3,0
KLH063c_0056,5,5,5,5,0
KLH063c_0057,16,16,16,16,0
KLH063c_0058,11,11,11,11,0
KLH063c_0059,7,7,7,7,0
KLH063c_0060,10,10,10,10,0
KLH063c_0061,8,8,8,8,0
KLH063c_0062,9,9,9,9,0
KLH063c_0063,16,16,16,16,0
KLH063c_0064,14,14,14,14,0
KLH063c_0065,13,13,13,13,0
KLH063c_0066,10,10,10,10,0
KLH063c_0067,9,9,9,9,0
KLH063c_0068,16,16,16,16,0
KLH063c_0069,16,16,16,16,0
KLH063c_0070,16,16,16,16,0
KLH063c_0071,10,10,10,10,0
KLH063c_0072,20,20,20,20,0
KLH063c_0073,13,13,13,13,0
KLH063c_0074,6,6,6,6,0
KLH063c_0075,2,2,2,2,0
KLH063c_0076,20,20,20,20,0
KLH063c_0077,1,1,1,1,0
KLH063c_0078,19,19,19,19,0
KLH063c_0079,11,11,11,11,0
KLH063c_0080,11,11,11,11,0
KLH063c_0081,14,14,14,14,0
KLH063c_0082,13,13,13,13,0
KLH063c_0083,15,15,15,15,0
KLH063c_0084,18,18,18,18,0
KLH063c_0085,4,4,4,4,0
KLH063c_0086,7,7,7,7,0
KLH063c_0087,10,10,10,10,0
KLH063c_0088,6,6,6,6,0
KLH063c_0089,10,10,10,10,0
KLH063c_0090,1,1,1,1,0
KLH063c_0091,7,7,7,7,0
KLH063c_0092,14,14,14,14,0
KLH063c_0093,9,9,9,9,0
KLH063c_0094,19,19,19,19,0
KLH063c_0095,10,10,10,10,0
KLH063c_0096,5,5,5,5,0
KLH063c_0097,19,19,19,19,0
KLH063c_0098,14,14,14,14,0
KLH063c_0099,7,7,7,7,0
KLH063c_0100,9,9,9,9,0
KLH063c_0101,1,1,1,1,0
KLH063c_0102,5,5,5,5,0
KLH063c_0103,15,15,15,15,0
KLH063c_0104,14,14,14,14,0
KLH063c_0105,4,4,4,4,0
KLH063c_0106,4,4,4,4,0
KLH063c_0107,6,6,6,6,0
KLH063c_0108,11,11,11,11,0
KLH063c_0109,1,1,1,1,0
KLH063c_0110,17,17,17,17,0
KLH063c_0111,10,10,10,10,0
KLH063c_0112,8,8,8,8,0
KLH063c_0113,2,2,2,2,0
KLH063c_0114,4,4,4,4,0
KLH063c_0115,11,11,11,11,0
KLH063c_0116,14,14,14,14,0
KLH063c_0117,6,6,6,6,0
KLH063c_0118,7,7,7,7,0
KLH063c_0119,8,8,8,8,0
KLH063c_0120,7,7,7,7,0
KLH063c_0121,11,11,11,11,0
KLH063c_0122,18,18,18,18,0
KLH063c_0123,17,17,17,17,0
KLH063c_0124,14,14,14,14,0
KLH063c_0125,15,15,15,15,0
KLH063c_0126,9,9,9,9,0
KLH063c_0127,20,20,20,20,0
KLH063c_0128,1,1,1,1,0
KLH063c_0129,11,11,11,11,0
KLH063c_0130,8,8,8,8,0
KLH063c_0131,16,16,16,16,0
KLH063c_0132,20,20,20,20,0
KLH063c_0133,11,11,11,11,0
KLH063c_0134,20,20,20,20,0
KLH063c_0135,18,18,18,18,0
KLH063c_0136,14,14,14,14,0
KLH063c_0137,10,10,10,10,0
KLH063c_0138,13,13,13,13,0
KLH063c_0139,12,12,12,12,0
KLH063c_0140,8,8,8,8,0
KLH063c_0141,12,12,12,12,0
KLH063c_0142,16,16,16,16,0
KLH063c_0143,11,11,11,11,0
KLH063c_0144,17,17,17,17,0
KLH063c_0145,10,10,10,10,0
KLH063c_0146,6,6,6,6,0
KLH063c_0147,7,7,7,7,0
KLH063c_0148,10,10,10,10,0
KLH063c_0149,9,9,9,9,0
KLH063c_0150,9,9,9,9,0
KLH063c_0151,6,6,6,6,0
KLH063c_0152,20,20,20,20,0
KLH063c_0153,13,13,13,13,0
KLH063c_0154,7,7,7,7,0
KLH063c_0155,20,20,20,20,0
KLH063c_0156,14,14,14,14,0
KLH063c_0157,1,1,1,1,0
KLH063c_0158,6,6,6,6,0
KLH063c_0159,11,11,11,11,0
KLH063c_0160,17,17,17,17,0
KLH063c_0161,11,11,11,11,0
KLH063c_0162,9,9,9,9,0
KLH063c_0163,7,7,7,7,0
KLH063c_0164,9,9,9,9,0
KLH063c_0165,13,13,13,13,0
KLH063c_0166,9,9,9,9,0
KLH063c_0167,18,18,18,18,0
KLH063c_0168,13,13,13,13,0
KLH063c_0169,17,17,17,17,0
KLH063c_0170,7,7,7,7,0
KLH063c_0171,20,20,20,20,0
KLH063c_0172,20,20,20,20,0
KLH063c_0173,12,12,12,12,0
KLH063c_0174,14,14,14,14,0
KLH063c_0175,12,12,12,12,0
KLH063c_0176,13,13,13,13,0
KLH063c_0177,20,20,20,20,0
KLH063c_0178,1,1,1,1,0
KLH063c_0179,9,9,9,9,0
KLH063c_0180,17,17,17,17,0
KLH063c_0181,17,17,17,17,0
KLH063c_0182,5,5,5,5,0
KLH063c_0183,10,10,10,10,0
KLH063c_0184,12,12,12,12,0
KLH063c_0185,20,20,20,20,0
KLH063c_0186,14,14,14,14,0
KLH063c_0187,15,15,15,15,0
KLH063c_0188,15,15,15,15,0
KLH063c_0189,15,15,15,15,0
KLH063c_0190,1,1,1,1,0
KLH063c_0191,15,15,15,15,0
KLH063c_0192,19,19,19,19,0
KLH063c_0193,1,1,1,1,0
KLH063c_0194,10,10,10,10,0
KLH063c_0195,10,10,10,10,0
KLH063c_0196,16,16,16,16,0
KLH063c_0197,7,7,7,7,0
KLH063c_0198,13,13,13,13,0
KLH063c_0199,1,1,1,1,0
KLH063c_0200,11,11,11,11,0
KLH063c_0201,19,19,19,19,0
KLH063c_0202,6,6,6,6,0
KLH063c_0203,12,12,12,12,0
KLH063c_0204,20,20,20,20,0
KLH063c_0205,19,19,19,19,0
KLH063c_0206,6,6,6,6,0
KLH063c_0207,4,4,4,4,0
KLH063c_0208,9,9,9,9,0
KLH063c_0209,1,1,1,1,0
KLH063c_0210,1,1,1,1,0
KLH063c_0211,1,1,1,1,0
KLH063c_0212,10,10,10,10,0
KLH063c_0213,1,1,1,1,0
KLH063c_0214,7,7,7,7,0
KLH063c_0215,16,16,16,16,0
KLH063c_0216,2,2,2,2,0
KLH063c_0217,20,20,20,20,0
KLH063c_0218,20,20,20,20,0
KLH063c_0219,20,20,20,20,0
KLH063c_0220,16,16,16,16,0
KLH063c_0221,9,9,9,9,0
KLH063c_0222,7,7,7,7,0
KLH063c_0223,10,10,10,10,0
KLH063c_0224,17,17,17,17,0
KLH063c_0225,12,12,12,12,0
KLH063c_0226,20,20,20,20,0
KLH063c_0227,9,9,9,9,0
KLH063c_0228,7,7,7,7,0
KLH063c_0229,16,16,16,16,0
KLH063c_0230,13,13,13,13,0
KLH063c_0231,16,16,16,16,0
KLH063c_0232,13,13,13,13,0
KLH063c_0233,10,10,10,10,0
KLH063c_0234,7,7,7,7,0
KLH063c_0235,10,10,10,10,0
KLH063c_0236,10,10,10,10,0
KLH063c_0237,8,8,8,8,0
KLH063c_0238,12,12,12,12,0
KLH063c_0239,4,4,4,4,0
KLH063c_0240,8,8,8,8,0
KLH063c_0241,1,1,1,1,0
KLH063c_0242,6,6,6,6,0
KLH063c_0243,1,1,1,1,0
KLH063c_0244,14,14,14,14,0
KLH063c_0245,8,8,8,8,0
KLH063c_0246,8,8,8,8,0
KLH063c_0247,19,19,19,19,0
KLH063c_0248,10,10,10,10,0
KLH063c_0249,3,3,3,3,0
KLH063c_0250,8,8,8,8,0
KLH063c_0251,11,11,11,11,0
KLH063c_0252,5,5,5,5,0
KLH063c_0253,12,12,12,12,0
KLH063c_0254,12,12,12,12,0
KLH063c_0255,14,14,14,14,0
KLH063c_0256,13,13,13,13,0
KLH063c_0257,13,13,13,13,0
KLH063c_0258,16,16,16,16,0
KLH063c_0259,20,20,20,20,0
KLH063c_0260,12,12,12,12,0
KLH063c_0261,20,20,20,20,0
KLH063c_0262,13,13,13,13,0
KLH063c_0263,1,1,1,1,0
KLH063c_0264,7,7,7,7,0
KLH063c_0265,5,5,5,5,0
KLH063c_0266,13,13,13,13,0
KLH063c_0267,8,8,8,8,0
KLH063c_0268,8,8,8,8,0
KLH063c_0269,4,4,4,4,0
KLH063c_0270,6,6,6,6,0
KLH063c_0271,4,4,4,4,0
KLH063c_0272,20,20,20,20,0
KLH063c_0273,12,12,12,12,0
KLH063c_0274,10,10,10,10,0
KLH063c_0275,11,11,11,11,0
KLH063c_0276,15,15,15,15,0
KLH063c_0277,18,18,18,18,0
KLH063c_0278,19,19,19,19,0
KLH063c_0279,20,20,20,20,0
KLH063c_0280,18,18,18,18,0
KLH063c_0281,9,9,9,9,0
KLH063c_0282,20,20,20,20,0
KLH063c_0283,7,7,7,7,0
KLH063c_0284,12,12,12,12,0
KLH063c_0285,8,8,8,8,0
KLH063c_0286,11,11,11,11,0
KLH063c_0287,2,2,2,2,0
KLH063c_0288,4,4,4,4,0
KLH063c_0289,13,13,13,13,0
KLH063c_0290,1,1,1,1,0
KLH063c_0291,10,10,10,10,0
KLH063c_0292,1,1,1,1,0
KLH063c_0293,9,9,9,9,0
KLH063c_0294,1,1,1,1,0
KLH063c_0295,19,19,19,19,0
KLH063c_0296,12,12,12,12,0
KLH063c_0297,4,4,4,4,0
KLH063c_0298,13,13,13,13,0
KLH063c_0299,9,9,9,9,0
KLH063c_0300,15,15,15,15,0
KLH063c_0301,18,18,18,18,0
KLH063c_0302,1,1,1,1,0
KLH063c_0303,17,17,17,17,0
KLH063c_0304,14,14,14,14,0
KLH063c_0305,11,11,11,11,0
KLH063c_0306,9,9,9,9,0
KLH063c_0307,5,5,5,5,0
KLH063c_0308,11,11,11,11,0
KLH063c_0309,12,12,12,12,0
KLH063c_0310,1,1,1,1,0
KLH063c_0311,17,17,17,17,0
KLH063c_0312,6,6,6,6,0
KLH063c_0313,10,10,10,10,0
KLH063c_0314,1,1,1,1,0
KLH063c_0315,19,19,19,19,0
KLH063c_0316,18,18,18,18,0
KLH063c_0317,16,16,16,16,0
KLH063c_0318,11,11,11,11,0
KLH063c_0319,12,12,12,12,0
KLH063c_0320,19,19,19,19,0
KLH063c_0321,13,13,13,13,0
KLH063c_0322,12,12,12,12,0
KLH063c_0323,13,13,13,13,0
KLH063c_0324,16,16,16,16,0
KLH063c_0325,9,9,9,9,0
KLH063c_0326,19,19,19,19,0
KLH063c_0327,15,15,15,15,0
KLH063c_0328,12,12,12,12,0
KLH063c_0329,11,11,11,11,0
KLH063c_0330,14,14,14,14,0
KLH063c_0331,10,10,10,10,0
KLH063c_0332,12,12,12,12,0
KLH063c_0333,8,8,8,8,0
KLH063c_0334,19,19,19,19,0
