file,winner,F1,F2,F3,edit
KLH032a_2206,2,2,2,2,0
KLH032a_2207,14,14,14,14,0
KLH032a_2208,7,7,7,7,0
KLH032a_2209,16,16,16,16,0
KLH032a_2210,1,1,1,1,0
KLH032a_2211,20,20,20,20,0
KLH032a_2212,1,1,1,1,0
KLH032a_2213,3,3,3,3,0
KLH032a_2214,14,14,14,14,0
KLH032a_2215,2,2,2,2,0
KLH032a_2216,9,9,9,9,0
KLH032a_2217,4,4,4,4,0
KLH032a_2218,7,7,7,7,0
KLH032a_2219,12,12,12,12,0
KLH032a_2220,6,6,6,6,0
KLH032a_2221,1,1,1,1,0
KLH032a_2222,18,18,18,18,0
KLH032a_2223,15,15,15,15,0
KLH032a_2224,20,20,20,20,0
KLH032a_2225,20,20,20,20,0
KLH032a_2226,10,10,10,10,0
KLH032a_2227,4,4,4,4,0
KLH032a_2228,2,2,2,2,0
KLH032a_2229,5,5,5,5,0
KLH032a_2230,13,13,13,13,0
KLH032a_2231,11,11,11,11,0
KLH032a_2232,20,20,20,20,0
KLH032a_2233,14,14,14,14,0
KLH032a_2234,13,13,13,13,0
KLH032a_2235,19,19,19,19,0
KLH032a_2236,1,1,1,1,0
KLH032a_2237,3,3,3,3,0
KLH032a_2238,3,3,3,3,0
KLH032a_2239,17,17,17,17,0
KLH032a_2240,6,6,6,6,0
KLH032a_2241,1,1,1,1,0
KLH032a_2242,1,1,1,1,0
KLH032a_2243,9,9,9,9,0
KLH032a_2244,2,2,2,2,0
KLH032a_2245,18,18,18,18,0
KLH032a_2246,20,20,20,20,0
KLH032a_2247,9,9,9,9,0
KLH032a_2248,10,10,10,10,0
KLH032a_2249,1,1,1,1,0
KLH032a_2250,19,19,19,19,0
KLH032a_2251,1,1,1,1,0
KLH032a_2252,20,20,20,20,0
KLH032a_2253,1,1,1,1,0
KLH032a_2254,5,5,5,5,0
KLH032a_2255,20,20,20,20,0
KLH032a_2256,12,12,12,12,0
KLH032a_2257,4,4,4,4,0
KLH032a_2258,20,20,20,20,0
KLH032a_2259,14,14,14,14,0
KLH032a_2260,2,2,2,2,0
KLH032a_2261,1,1,1,1,0
KLH032a_2262,20,20,20,20,0
KLH032a_2263,4,4,4,4,0
KLH032a_2264,11,11,11,11,0
KLH032a_2265,8,8,8,8,0
KLH032a_2266,1,1,1,1,0
KLH032a_2267,5,5,5,5,0
KLH032a_2268,12,12,12,12,0
KLH032a_2269,20,20,20,20,0
KLH032a_2270,3,3,3,3,0
KLH032a_2271,17,17,17,17,0
KLH032a_2272,1,1,1,1,0
KLH032a_2273,16,16,16,16,0
KLH032a_2274,7,7,7,7,0
KLH032a_2275,5,5,5,5,0
KLH032a_2276,1,1,1,1,0
KLH032a_2277,5,5,5,5,0
KLH032a_2278,6,6,6,6,0
KLH032a_2279,1,1,1,1,0
KLH032a_2280,5,5,5,5,0
KLH032a_2281,17,17,17,17,0
KLH032a_2282,4,4,4,4,0
KLH032a_2283,9,9,9,9,0
KLH032a_2284,10,10,10,10,0
KLH032a_2285,8,8,8,8,0
KLH032a_2286,9,9,9,9,0
KLH032a_2287,1,1,1,1,0
KLH032a_2288,5,5,5,5,0
KLH032a_2289,13,13,13,13,0
KLH032a_2290,8,8,8,8,0
KLH032a_2291,4,4,4,4,0
KLH032a_2292,10,10,10,10,0
KLH032a_2293,5,5,5,5,0
KLH032a_2294,15,15,15,15,0
KLH032a_2295,18,18,18,18,0
KLH032a_2296,1,1,1,1,0
KLH032a_2297,16,16,16,16,0
KLH032a_2298,4,4,4,4,0
KLH032a_2299,20,20,20,20,0
KLH032a_2300,5,5,5,5,0
KLH032a_2301,20,20,20,20,0
KLH032a_2302,5,5,5,5,0
KLH032a_2303,5,5,5,5,0
KLH032a_2304,2,2,2,2,0
KLH032a_2305,20,20,20,20,0
KLH032a_2306,1,1,1,1,0
KLH032a_2307,2,2,2,2,0
KLH032a_2308,6,6,6,6,0
KLH032a_2309,1,1,1,1,0
KLH032a_2310,10,10,10,10,0
KLH032a_2311,17,17,17,17,0
KLH032a_2312,7,7,7,7,0
KLH032a_2313,13,13,13,13,0
KLH032a_2314,5,5,5,5,0
KLH032a_2315,20,20,20,20,0
KLH032a_2316,14,14,14,14,0
KLH032a_2317,2,2,2,2,0
KLH032a_2318,2,2,2,2,0
KLH032a_2319,2,2,2,2,0
KLH032a_2320,20,20,20,20,0
KLH032a_2321,3,3,3,3,0
KLH032a_2322,4,4,4,4,0
KLH032a_2323,20,20,20,20,0
KLH032a_2324,10,10,10,10,0
KLH032a_2325,17,17,17,17,0
KLH032a_2326,5,5,5,5,0
KLH032a_2327,7,7,7,7,0
KLH032a_2328,2,2,2,2,0
KLH032a_2329,2,2,2,2,0
KLH032a_2330,8,8,8,8,0
KLH032a_2331,9,9,9,9,0
KLH032a_2332,2,2,2,2,0
KLH032a_2333,11,11,11,11,0
KLH032a_2334,15,15,15,15,0
KLH032a_2335,9,9,9,9,0
KLH032a_2336,9,9,9,9,0
KLH032a_2337,14,14,14,14,0
KLH032a_2338,14,14,14,14,0
KLH032a_2339,1,1,1,1,0
KLH032a_2340,19,19,19,19,0
KLH032a_2341,14,14,14,14,0
KLH032a_2342,20,20,20,20,0
KLH032a_2343,16,16,16,16,0
KLH032a_2344,13,13,13,13,0
KLH032a_2345,11,11,11,11,0
KLH032a_2346,1,1,1,1,0
KLH032a_2347,20,20,20,20,0
KLH032a_2348,1,1,1,1,0
KLH032a_2349,13,13,13,13,0
KLH032a_2350,2,2,2,2,0
KLH032a_2351,3,3,3,3,0
KLH032a_2352,6,6,6,6,0
KLH032a_2353,1,1,1,1,0
KLH032a_2354,1,1,1,1,0
KLH032a_2355,16,16,16,16,0
KLH032a_2356,9,9,9,9,0
KLH032a_2357,20,20,20,20,0
KLH032a_2358,3,3,3,3,0
KLH032a_2359,6,6,6,6,0
KLH032a_2360,16,16,16,16,0
KLH032a_2361,6,6,6,6,0
KLH032a_2362,5,5,5,5,0
KLH032a_2363,1,1,1,1,0
KLH032a_2364,17,17,17,17,0
KLH032a_2365,4,4,4,4,0
KLH032a_2366,20,20,20,20,0
KLH032a_2367,20,20,20,20,0
KLH032a_2368,6,6,6,6,0
KLH032a_2369,5,5,5,5,0
KLH032a_2370,11,11,11,11,0
KLH032a_2371,20,20,20,20,0
KLH032a_2372,2,2,2,2,0
KLH032a_2373,1,1,1,1,0
KLH032a_2374,1,1,1,1,0
KLH032a_2375,8,8,8,8,0
KLH032a_2376,15,15,15,15,0
KLH032a_2377,1,1,1,1,0
KLH032a_2378,1,1,1,1,0
KLH032a_2379,9,9,9,9,0
KLH032a_2380,8,8,8,8,0
KLH032a_2381,1,1,1,1,0
KLH032a_2382,5,5,5,5,0
KLH032a_2383,9,9,9,9,0
KLH032a_2384,5,5,5,5,0
KLH032a_2385,2,2,2,2,0
KLH032a_2386,8,8,8,8,0
KLH032a_2387,10,10,10,10,0
KLH032a_2388,18,18,18,18,0
KLH032a_2389,16,16,16,16,0
KLH032a_2390,18,18,18,18,0
KLH032a_2391,20,20,20,20,0
KLH032a_2392,8,8,8,8,0
KLH032a_2393,1,1,1,1,0
KLH032a_2394,10,10,10,10,0
KLH032a_2395,2,2,2,2,0
KLH032a_2396,8,8,8,8,0
KLH032a_2397,10,10,10,10,0
KLH032a_2398,5,5,5,5,0
KLH032a_2399,16,16,16,16,0
KLH032a_2400,15,15,15,15,0
KLH032a_2401,14,14,14,14,0
KLH032a_2402,1,1,1,1,0
KLH032a_2403,2,2,2,2,0
KLH032a_2404,3,3,3,3,0
KLH032a_2405,5,5,5,5,0
KLH032a_2406,10,10,10,10,0
KLH032a_2407,8,8,8,8,0
KLH032a_2408,2,2,2,2,0
KLH032a_2409,7,7,7,7,0
KLH032a_2410,1,1,1,1,0
KLH032a_2411,4,4,4,4,0
KLH032a_2412,12,12,12,12,0
KLH032a_2413,10,10,10,10,0
KLH032a_2414,20,20,20,20,0
KLH032a_2415,8,8,8,8,0
KLH032a_2416,17,17,17,17,0
KLH032a_2417,1,1,1,1,0
KLH032a_2418,5,5,5,5,0
KLH032a_2419,12,12,12,12,0
KLH032a_2420,7,7,7,7,0
KLH032a_2421,5,5,5,5,0
KLH032a_2422,19,19,19,19,0
KLH032a_2423,1,1,1,1,0
KLH032a_2424,2,2,2,2,0
KLH032a_2425,20,20,20,20,0
KLH032a_2426,2,2,2,2,0
KLH032a_2427,4,4,4,4,0
KLH032a_2428,2,2,2,2,0
KLH032a_2429,19,19,19,19,0
KLH032a_2430,10,10,10,10,0
KLH032a_2431,15,15,15,15,0
KLH032a_2432,1,1,1,1,0
KLH032a_2433,12,12,12,12,0
KLH032a_2434,19,19,19,19,0
KLH032a_2435,5,5,5,5,0
KLH032a_2436,15,15,15,15,0
KLH032a_2437,1,1,1,1,0
KLH032a_2438,6,6,6,6,0
KLH032a_2439,12,12,12,12,0
KLH032a_2440,14,14,14,14,0
KLH032a_2441,11,11,11,11,0
KLH032a_2442,13,13,13,13,0
KLH032a_2443,15,15,15,15,0
KLH032a_2444,20,20,20,20,0
KLH032a_2445,20,20,20,20,0
KLH032a_2446,3,3,3,3,0
KLH032a_2447,3,3,3,3,0
KLH032a_2448,9,9,9,9,0
KLH032a_2449,18,18,18,18,0
KLH032a_2450,20,20,20,20,0
KLH032a_2451,18,18,18,18,0
KLH032a_2452,12,12,12,12,0
KLH032a_2453,20,20,20,20,0
KLH032a_2454,1,1,1,1,0
KLH032a_2455,1,1,1,1,0
KLH032a_2456,20,20,20,20,0
KLH032a_2457,3,3,3,3,0
KLH032a_2458,1,1,1,1,0
KLH032a_2459,8,8,8,8,0
KLH032a_2460,3,3,3,3,0
KLH032a_2461,1,1,1,1,0
KLH032a_2462,3,3,3,3,0
KLH032a_2463,15,15,15,15,0
KLH032a_2464,2,2,2,2,0
KLH032a_2465,12,12,12,12,0
KLH032a_2466,18,18,18,18,0
KLH032a_2467,7,7,7,7,0
KLH032a_2468,9,9,9,9,0
KLH032a_2469,4,4,4,4,0
KLH032a_2470,1,1,1,1,0
KLH032a_2471,7,7,7,7,0
KLH032a_2472,20,20,20,20,0
KLH032a_2473,5,5,5,5,0
KLH032a_2474,7,7,7,7,0
KLH032a_2475,1,1,1,1,0
KLH032a_2476,5,5,5,5,0
KLH032a_2477,13,13,13,13,0
KLH032a_2478,1,1,1,1,0
KLH032a_2479,13,13,13,13,0
KLH032a_2480,8,8,8,8,0
KLH032a_2481,20,20,20,20,0
KLH032a_2482,13,13,13,13,0
KLH032a_2483,16,16,16,16,0
KLH032a_2484,19,19,19,19,0
KLH032a_2485,9,9,9,9,0
KLH032a_2486,5,5,5,5,0
KLH032a_2487,7,7,7,7,0
KLH032a_2488,10,10,10,10,0
KLH032a_2489,9,9,9,9,0
KLH032a_2490,13,13,13,13,0
KLH032a_2491,18,18,18,18,0
KLH032a_2492,19,19,19,19,0
KLH032a_2493,2,2,2,2,0
KLH032a_2494,2,2,2,2,0
KLH032a_2495,3,3,3,3,0
KLH032a_2496,7,7,7,7,0
KLH032a_2497,18,18,18,18,0
KLH032a_2498,12,12,12,12,0
KLH032a_2499,1,1,1,1,0
KLH032a_2500,10,10,10,10,0
KLH032a_2501,16,16,16,16,0
KLH032a_2502,15,15,15,15,0
KLH032a_2503,14,14,14,14,0
KLH032a_2504,6,6,6,6,0
KLH032a_2505,5,5,5,5,0
KLH032a_2506,11,11,11,11,0
KLH032a_2507,1,1,1,1,0
KLH032a_2508,12,12,12,12,0
KLH032a_2509,6,6,6,6,0
KLH032a_2510,20,20,20,20,0
KLH032a_2511,8,8,8,8,0
KLH032a_2512,12,12,12,12,0
KLH032a_2513,18,18,18,18,0
KLH032a_2514,4,4,4,4,0
KLH032a_2515,13,13,13,13,0
KLH032a_2516,16,16,16,16,0
KLH032a_2517,1,1,1,1,0
KLH032a_2518,2,2,2,2,0
KLH032a_2519,14,14,14,14,0
KLH032a_2520,16,16,16,16,0
KLH032a_2521,6,6,6,6,0
KLH032a_2522,2,2,2,2,0
KLH032a_2523,9,9,9,9,0
KLH032a_2524,1,1,1,1,0
KLH032a_2525,20,20,20,20,0
KLH032a_2526,2,2,2,2,0
KLH032a_2527,18,18,18,18,0
KLH032a_2528,3,3,3,3,0
KLH032a_2529,19,19,19,19,0
KLH032a_2530,20,20,20,20,0
KLH032a_2531,5,5,5,5,0
KLH032a_2532,11,11,11,11,0
KLH032a_2533,7,7,7,7,0
KLH032a_2534,17,17,17,17,0
KLH032a_2535,20,20,20,20,0
KLH032a_2536,2,2,2,2,0
KLH032a_2537,6,6,6,6,0
KLH032a_2538,8,8,8,8,0
KLH032a_2539,13,13,13,13,0
KLH032a_2540,13,13,13,13,0
KLH032a_2541,7,7,7,7,0
KLH032a_2542,19,19,19,19,0
KLH032a_2543,19,19,19,19,0
KLH032a_2544,18,18,18,18,0
KLH032a_2545,18,18,18,18,0
KLH032a_2546,14,14,14,14,0
KLH032a_2547,9,9,9,9,0
KLH032a_2548,20,20,20,20,0
KLH032a_2549,20,20,20,20,0
KLH032a_2550,19,19,19,19,0
KLH032a_2551,16,16,16,16,0
KLH032a_2552,17,17,17,17,0
KLH032a_2553,18,18,18,18,0
KLH032a_2554,6,6,6,6,0
KLH032a_2555,4,4,4,4,0
KLH032a_2556,9,9,9,9,0
KLH032a_2557,8,8,8,8,0
KLH032a_2558,12,12,12,12,0
KLH032a_2559,8,8,8,8,0
KLH032a_2560,7,7,7,7,0
KLH032a_2561,15,15,15,15,0
KLH032a_2562,18,18,18,18,0
KLH032a_2563,12,12,12,12,0
KLH032a_2564,1,1,1,1,0
KLH032a_2565,18,18,18,18,0
KLH032a_2566,6,6,6,6,0
KLH032a_2567,18,18,18,18,0
KLH032a_2568,1,1,1,1,0
KLH032a_2569,16,16,16,16,0
KLH032a_2570,6,6,6,6,0
KLH032a_2571,4,4,4,4,0
KLH032a_2572,3,3,3,3,0
KLH032a_2573,1,1,1,1,0
KLH032a_2574,6,6,6,6,0
KLH032a_2575,1,1,1,1,0
KLH032a_2576,9,9,9,9,0
KLH032a_2577,2,2,2,2,0
KLH032a_2578,4,4,4,4,0
KLH032a_2579,6,6,6,6,0
KLH032a_2580,3,3,3,3,0
KLH032a_2581,2,2,2,2,0
KLH032a_2582,6,6,6,6,0
KLH032a_2583,1,1,1,1,0
KLH032a_2584,19,19,19,19,0
KLH032a_2585,6,6,6,6,0
KLH032a_2586,9,9,9,9,0
KLH032a_2587,9,9,9,9,0
KLH032a_2588,8,8,8,8,0
KLH032a_2589,7,7,7,7,0
KLH032a_2590,18,18,18,18,0
KLH032a_2591,1,1,1,1,0
KLH032a_2592,13,13,13,13,0
KLH032a_2593,4,4,4,4,0
KLH032a_2594,20,20,20,20,0
KLH032a_2595,1,1,1,1,0
KLH032a_2596,6,6,6,6,0
KLH032a_2597,4,4,4,4,0
KLH032a_2598,11,11,11,11,0
KLH032a_2599,8,8,8,8,0
KLH032a_2600,10,10,10,10,0
KLH032a_2601,4,4,4,4,0
KLH032a_2602,3,3,3,3,0
KLH032a_2603,1,1,1,1,0
KLH032a_2604,4,4,4,4,0
KLH032a_2605,13,13,13,13,0
KLH032a_2606,15,15,15,15,0
KLH032a_2607,19,19,19,19,0
KLH032a_2608,5,5,5,5,0
KLH032a_2609,17,17,17,17,0
KLH032a_2610,6,6,6,6,0
KLH032a_2611,7,7,7,7,0
KLH032a_2612,20,20,20,20,0
KLH032a_2613,19,19,19,19,0
KLH032a_2614,5,5,5,5,0
KLH032a_2615,1,1,1,1,0
KLH032a_2616,10,10,10,10,0
KLH032a_2617,19,19,19,19,0
KLH032a_2618,13,13,13,13,0
KLH032a_2619,1,1,1,1,0
KLH032a_2620,17,17,17,17,0
KLH032a_2621,20,20,20,20,0
KLH032a_2622,6,6,6,6,0
KLH032a_2623,5,5,5,5,0
KLH032a_2624,2,2,2,2,0
KLH032a_2625,19,19,19,19,0
KLH032a_2626,20,20,20,20,0
KLH032a_2627,8,8,8,8,0
KLH032a_2628,18,18,18,18,0
KLH032a_2629,1,1,1,1,0
KLH032a_2630,6,6,6,6,0
KLH032a_2631,10,10,10,10,0
KLH032a_2632,5,5,5,5,0
KLH032a_2633,13,13,13,13,0
KLH032a_2634,20,20,20,20,0
KLH032a_2635,19,19,19,19,0
KLH032a_2636,13,13,13,13,0
KLH032a_2637,13,13,13,13,0
KLH032a_2638,1,1,1,1,0
KLH032a_2639,13,13,13,13,0
KLH032a_2640,12,12,12,12,0
KLH032a_2641,3,3,3,3,0
KLH032a_2642,9,9,9,9,0
KLH032a_2643,17,17,17,17,0
KLH032a_2644,14,14,14,14,0
KLH032a_2645,2,2,2,2,0
KLH032a_2646,5,5,5,5,0
KLH032a_2647,10,10,10,10,0
KLH032a_2648,6,6,6,6,0
KLH032a_2649,1,1,1,1,0
KLH032a_2650,6,6,6,6,0
KLH032a_2651,5,5,5,5,0
KLH032a_2652,20,20,20,20,0
KLH032a_2653,12,12,12,12,0
KLH032a_2654,16,16,16,16,0
KLH032a_2655,20,20,20,20,0
KLH032a_2656,20,20,20,20,0
KLH032a_2657,6,6,6,6,0
KLH032a_2658,20,20,20,20,0
KLH032a_2659,1,1,1,1,0
KLH032a_2660,12,12,12,12,0
KLH032a_2661,15,15,15,15,0
KLH032a_2662,10,10,10,10,0
KLH032a_2663,18,18,18,18,0
KLH032a_2664,6,6,6,6,0
KLH032a_2665,11,11,11,11,0
KLH032a_2666,6,6,6,6,0
KLH032a_2667,20,20,20,20,0
KLH032a_2668,2,2,2,2,0
KLH032a_2669,16,16,16,16,0
KLH032a_2670,14,14,14,14,0
KLH032a_2671,1,1,1,1,0
KLH032a_2672,9,9,9,9,0
KLH032a_2673,11,11,11,11,0
KLH032a_2674,20,20,20,20,0
KLH032a_2675,19,19,19,19,0
KLH032a_2676,16,16,16,16,0
KLH032a_2677,16,16,16,16,0
KLH032a_2678,5,5,5,5,0
KLH032a_2679,5,5,5,5,0
KLH032a_2680,14,14,14,14,0
KLH032a_2681,3,3,3,3,0
KLH032a_2682,7,7,7,7,0
KLH032a_2683,3,3,3,3,0
KLH032a_2684,20,20,20,20,0
KLH032a_2685,8,8,8,8,0
KLH032a_2686,6,6,6,6,0
KLH032a_2687,18,18,18,18,0
KLH032a_2688,15,15,15,15,0
KLH032a_2689,9,9,9,9,0
KLH032a_2690,8,8,8,8,0
KLH032a_2691,2,2,2,2,0
KLH032a_2692,15,15,15,15,0
KLH032a_2693,4,4,4,4,0
KLH032a_2694,3,3,3,3,0
KLH032a_2695,20,20,20,20,0
KLH032a_2696,15,15,15,15,0
KLH032a_2697,20,20,20,20,0
KLH032a_2698,16,16,16,16,0
KLH032a_2699,16,16,16,16,0
KLH032a_2700,3,3,3,3,0
KLH032a_2701,9,9,9,9,0
KLH032a_2702,5,5,5,5,0
KLH032a_2703,2,2,2,2,0
KLH032a_2704,6,6,6,6,0
KLH032a_2705,2,2,2,2,0
KLH032a_2706,18,18,18,18,0
KLH032a_2707,19,19,19,19,0
KLH032a_2708,20,20,20,20,0
KLH032a_2709,1,1,1,1,0
KLH032a_2710,5,5,5,5,0
KLH032a_2711,2,2,2,2,0
KLH032a_2712,9,9,9,9,0
KLH032a_2713,6,6,6,6,0
KLH032a_2714,11,11,11,11,0
KLH032a_2715,7,7,7,7,0
KLH032a_2716,1,1,1,1,0
KLH032a_2717,1,1,1,1,0
KLH032a_2718,3,3,3,3,0
KLH032a_2719,13,13,13,13,0
KLH032a_2720,5,5,5,5,0
KLH032a_2721,16,16,16,16,0
KLH032a_2722,20,20,20,20,0
KLH032a_2723,5,5,5,5,0
KLH032a_2724,6,6,6,6,0
KLH032a_2725,9,9,9,9,0
KLH032a_2726,19,19,19,19,0
KLH032a_2727,18,18,18,18,0
KLH032a_2728,14,14,14,14,0
KLH032a_2729,5,5,5,5,0
KLH032a_2730,6,6,6,6,0
KLH032a_2731,20,20,20,20,0
KLH032a_2732,9,9,9,9,0
KLH032a_2733,17,17,17,17,0
KLH032a_2734,2,2,2,2,0
KLH032a_2735,19,19,19,19,0
KLH032a_2736,12,12,12,12,0
KLH032a_2737,2,2,2,2,0
KLH032a_2738,1,1,1,1,0
KLH032a_2739,17,17,17,17,0
KLH032a_2740,19,19,19,19,0
KLH032a_2741,3,3,3,3,0
KLH032a_2742,13,13,13,13,0
KLH032a_2743,3,3,3,3,0
KLH032a_2744,16,16,16,16,0
KLH032a_2745,20,20,20,20,0
KLH032a_2746,15,15,15,15,0
KLH032a_2747,7,7,7,7,0
KLH032a_2748,17,17,17,17,0
KLH032a_2749,18,18,18,18,0
KLH032a_2750,5,5,5,5,0
KLH032a_2751,7,7,7,7,0
KLH032a_2752,9,9,9,9,0
KLH032a_2753,3,3,3,3,0
KLH032a_2754,9,9,9,9,0
KLH032a_2755,4,4,4,4,0
KLH032a_2756,12,12,12,12,0
KLH032a_2757,18,18,18,18,0
KLH032a_2758,13,13,13,13,0
KLH032a_2759,7,7,7,7,0
KLH032a_2760,14,14,14,14,0
KLH032a_2761,10,10,10,10,0
KLH032a_2762,13,13,13,13,0
KLH032a_2763,14,14,14,14,0
KLH032a_2764,1,1,1,1,0
KLH032a_2765,15,15,15,15,0
KLH032a_2766,20,20,20,20,0
KLH032a_2767,1,1,1,1,0
KLH032a_2768,12,12,12,12,0
KLH032a_2769,18,18,18,18,0
KLH032a_2770,18,18,18,18,0
KLH032a_2771,6,6,6,6,0
KLH032a_2772,20,20,20,20,0
KLH032a_2773,1,1,1,1,0
KLH032a_2774,1,1,1,1,0
KLH032a_2775,20,20,20,20,0
KLH032a_2776,7,7,7,7,0
KLH032a_2777,20,20,20,20,0
KLH032a_2778,19,19,19,19,0
KLH032a_2779,9,9,9,9,0
KLH032a_2780,4,4,4,4,0
KLH032a_2781,1,1,1,1,0
KLH032a_2782,6,6,6,6,0
KLH032a_2783,13,13,13,13,0
KLH032a_2784,14,14,14,14,0
KLH032a_2785,10,10,10,10,0
KLH032a_2786,15,15,15,15,0
KLH032a_2787,1,1,1,1,0
KLH032a_2788,9,9,9,9,0
KLH032a_2789,3,3,3,3,0
KLH032a_2790,17,17,17,17,0
KLH032a_2791,3,3,3,3,0
KLH032a_2792,18,18,18,18,0
KLH032a_2793,7,7,7,7,0
KLH032a_2794,1,1,1,1,0
KLH032a_2795,9,9,9,9,0
KLH032a_2796,20,20,20,20,0
KLH032a_2797,3,3,3,3,0
KLH032a_2798,8,8,8,8,0
KLH032a_2799,13,13,13,13,0
KLH032a_2800,6,6,6,6,0
KLH032a_2801,12,12,12,12,0
KLH032a_2802,4,4,4,4,0
KLH032a_2803,13,13,13,13,0
KLH032a_2804,5,5,5,5,0
KLH032a_2805,1,1,1,1,0
KLH032a_2806,20,20,20,20,0
KLH032a_2807,1,1,1,1,0
KLH032a_2808,4,4,4,4,0
KLH032a_2809,15,15,15,15,0
KLH032a_2810,11,11,11,11,0
KLH032a_2811,13,13,13,13,0
KLH032a_2812,4,4,4,4,0
KLH032a_2813,18,18,18,18,0
KLH032a_2814,19,19,19,19,0
KLH032a_2815,2,2,2,2,0
KLH032a_2816,1,1,1,1,0
KLH032a_2817,19,19,19,19,0
KLH032a_2818,12,12,12,12,0
KLH032a_2819,2,2,2,2,0
KLH032a_2820,13,13,13,13,0
KLH032a_2821,5,5,5,5,0
KLH032a_2822,1,1,1,1,0
KLH032a_2823,16,16,16,16,0
KLH032a_2824,1,1,1,1,0
KLH032a_2825,11,11,11,11,0
KLH032a_2826,12,12,12,12,0
KLH032a_2827,4,4,4,4,0
KLH032a_2828,4,4,4,4,0
KLH032a_2829,20,20,20,20,0
KLH032a_2830,1,1,1,1,0
KLH032a_2831,19,19,19,19,0
KLH032a_2832,15,15,15,15,0
KLH032a_2833,10,10,10,10,0
KLH032a_2834,1,1,1,1,0
KLH032a_2835,8,8,8,8,0
KLH032a_2836,3,3,3,3,0
KLH032a_2837,10,10,10,10,0
KLH032a_2838,7,7,7,7,0
KLH032a_2839,20,20,20,20,0
KLH032a_2840,1,1,1,1,0
KLH032a_2841,9,9,9,9,0
KLH032a_2842,12,12,12,12,0
KLH032a_2843,20,20,20,20,0
KLH032a_2844,20,20,20,20,0
KLH032a_2845,3,3,3,3,0
KLH032a_2846,15,15,15,15,0
KLH032a_2847,2,2,2,2,0
KLH032a_2848,9,9,9,9,0
KLH032a_2849,1,1,1,1,0
KLH032a_2850,1,1,1,1,0
KLH032a_2851,8,8,8,8,0
KLH032a_2852,1,1,1,1,0
KLH032a_2853,8,8,8,8,0
KLH032a_2854,4,4,4,4,0
KLH032a_2855,2,2,2,2,0
KLH032a_2856,15,15,15,15,0
KLH032a_2857,20,20,20,20,0
KLH032a_2858,1,1,1,1,0
KLH032a_2859,20,20,20,20,0
KLH032a_2860,1,1,1,1,0
KLH032a_2861,19,19,19,19,0
KLH032a_2862,13,13,13,13,0
KLH032a_2863,11,11,11,11,0
KLH032a_2864,12,12,12,12,0
KLH032a_2865,15,15,15,15,0
KLH032a_2866,11,11,11,11,0
KLH032a_2867,15,15,15,15,0
KLH032a_2868,10,10,10,10,0
KLH032a_2869,9,9,9,9,0
KLH032a_2870,6,6,6,6,0
KLH032a_2871,6,6,6,6,0
KLH032a_2872,2,2,2,2,0
KLH032a_2873,13,13,13,13,0
KLH032a_2874,16,16,16,16,0
KLH032a_2875,3,3,3,3,0
KLH032a_2876,14,14,14,14,0
KLH032a_2877,6,6,6,6,0
KLH032a_2878,3,3,3,3,0
KLH032a_2879,9,9,9,9,0
KLH032a_2880,18,18,18,18,0
KLH032a_2881,19,19,19,19,0
KLH032a_2882,1,1,1,1,0
KLH032a_2883,1,1,1,1,0
KLH032a_2884,4,4,4,4,0
KLH032a_2885,20,20,20,20,0
KLH032a_2886,17,17,17,17,0
KLH032a_2887,5,5,5,5,0
KLH032a_2888,1,1,1,1,0
KLH032a_2889,1,1,1,1,0
KLH032a_2890,2,2,2,2,0
KLH032a_2891,11,11,11,11,0
KLH032a_2892,20,20,20,20,0
KLH032a_2893,17,17,17,17,0
KLH032a_2894,13,13,13,13,0
KLH032a_2895,1,1,1,1,0
KLH032a_2896,17,17,17,17,0
KLH032a_2897,16,16,16,16,0
KLH032a_2898,2,2,2,2,0
KLH032a_2899,13,13,13,13,0
KLH032a_2900,4,4,4,4,0
KLH032a_2901,1,1,1,1,0
KLH032a_2902,1,1,1,1,0
KLH032a_2903,5,5,5,5,0
KLH032a_2904,13,13,13,13,0
KLH032a_2905,17,17,17,17,0
KLH032a_2906,8,8,8,8,0
KLH032a_2907,1,1,1,1,0
KLH032a_2908,20,20,20,20,0
KLH032a_2909,11,11,11,11,0
KLH032a_2910,3,3,3,3,0
KLH032a_2911,1,1,1,1,0
KLH032a_2912,16,16,16,16,0
KLH032a_2913,2,2,2,2,0
KLH032a_2914,1,1,1,1,0
KLH032a_2915,8,8,8,8,0
KLH032a_2916,15,15,15,15,0
KLH032a_2917,19,19,19,19,0
KLH032a_2918,12,12,12,12,0
KLH032a_2919,17,17,17,17,0
KLH032a_2920,2,2,2,2,0
KLH032a_2921,7,7,7,7,0
KLH032a_2922,20,20,20,20,0
KLH032a_2923,8,8,8,8,0
KLH032a_2924,11,11,11,11,0
KLH032a_2925,19,19,19,19,0
KLH032a_2926,13,13,13,13,0
KLH032a_2927,10,10,10,10,0
KLH032a_2928,3,3,3,3,0
KLH032a_2929,2,2,2,2,0
KLH032a_2930,1,1,1,1,0
KLH032a_2931,3,3,3,3,0
KLH032a_2932,9,9,9,9,0
KLH032a_2933,2,2,2,2,0
KLH032a_2934,1,1,1,1,0
KLH032a_2935,3,3,3,3,0
KLH032a_2936,13,13,13,13,0
KLH032a_2937,13,13,13,13,0
KLH032a_2938,19,19,19,19,0
KLH032a_2939,17,17,17,17,0
KLH032a_2940,20,20,20,20,0
